date;pollution;dew;temp;press;wnd_dir;wnd_spd;snow;rain
12.10.2012 05:00;182.0;6;11.0;1014.0;cv;Mai 34;0;0
12.10.2012 06:00;173.0;6;11.0;1014.0;cv;Jun 23;0;0
12.10.2012 07:00;145.0;6;11.0;1014.0;cv;07. Dez;0;0
12.10.2012 08:00;125.0;6;11.0;1014.0;cv;08. Jan;0;0
12.10.2012 09:00;123.0;6;11.0;1014.0;cv;08. Sep;0;0
12.10.2012 10:00;146.0;6;11.0;1014.0;cv;Sep 79;0;0
12.10.2012 11:00;152.0;6;11.0;1014.0;cv;Okt 68;0;0
12.10.2012 12:00;137.0;6;11.0;1014.0;cv;Nov 57;0;0
12.10.2012 13:00;132.0;6;11.0;1014.0;cv;Dez 46;0;0
12.10.2012 14:00;143.0;6;11.0;1014.0;cv;13.35;0;0
12.10.2012 15:00;143.0;6;11.0;1014.0;cv;14.24;0;0
12.10.2012 16:00;149.0;6;11.0;1014.0;cv;15.13;0;0
12.10.2012 17:00;156.0;6;11.0;1014.0;cv;16. Feb;0;0
12.10.2012 18:00;172.0;6;11.0;1014.0;cv;16.91;0;0
12.10.2012 19:00;194.0;6;11.0;1014.0;cv;17. Aug;0;0
12.10.2012 20:00;214.0;6;11.0;1014.0;cv;18.69;0;0
12.10.2012 21:00;243.0;6;11.0;1014.0;cv;19.58;0;0
12.10.2012 22:00;248.0;6;11.0;1014.0;cv;20.47;0;0
12.10.2012 23:00;269.0;6;11.0;1014.0;cv;21.36;0;0
13.10.2012 00:00;256.0;6;11.0;1014.0;cv;22.25;0;0
13.10.2012 01:00;220.0;6;11.0;1014.0;cv;23.14;0;0
13.10.2012 02:00;167.0;6;11.0;1014.0;cv;24. Mrz;0;0
13.10.2012 03:00;30.0;6;11.0;1014.0;cv;24.92;0;0
13.10.2012 04:00;10.0;6;11.0;1014.0;cv;25.81;0;0
13.10.2012 05:00;7.0;6;11.0;1014.0;cv;26. Jul;0;0
13.10.2012 06:00;8.0;6;11.0;1014.0;cv;27.59;0;0
13.10.2012 07:00;9.0;6;11.0;1014.0;cv;28.48;0;0
13.10.2012 08:00;10.0;6;11.0;1014.0;cv;29.37;0;0
13.10.2012 09:00;9.0;6;11.0;1014.0;cv;30.26;0;0
13.10.2012 10:00;10.0;6;11.0;1014.0;cv;31.15;0;0
13.10.2012 11:00;8.0;6;11.0;1014.0;cv;32.04;0;0
13.10.2012 12:00;11.0;6;11.0;1014.0;cv;32.93;0;0
13.10.2012 13:00;8.0;6;11.0;1014.0;cv;33.82;0;0
13.10.2012 14:00;6.0;6;11.0;1014.0;cv;34.71;0;0
13.10.2012 15:00;17.0;6;11.0;1014.0;cv;35.6;0;0
13.10.2012 16:00;11.0;6;11.0;1014.0;cv;36.49;0;0
13.10.2012 17:00;9.0;6;11.0;1014.0;cv;37.38;0;0
13.10.2012 18:00;11.0;6;11.0;1014.0;cv;38.27;0;0
13.10.2012 19:00;13.0;6;11.0;1014.0;cv;39.16;0;0
13.10.2012 20:00;51.0;6;11.0;1014.0;cv;40.05;0;0
13.10.2012 21:00;59.0;6;11.0;1014.0;cv;40.94;0;0
13.10.2012 22:00;55.0;6;11.0;1014.0;cv;41.83;0;0
13.10.2012 23:00;45.0;7;11.0;1017.0;cv;42.72;0;0
14.10.2012 00:00;58.0;7;14.0;1020.0;cv;43.61;0;0
14.10.2012 01:00;62.0;7;14.0;1020.0;cv;44.5;0;0
14.10.2012 02:00;41.0;7;14.0;1020.0;cv;45.39;0;0
14.10.2012 03:00;35.0;7;14.0;1020.0;cv;46.28;0;0
14.10.2012 04:00;29.0;7;14.0;1020.0;cv;47.17;0;0
14.10.2012 05:00;21.0;7;14.0;1020.0;cv;48.06;0;0
14.10.2012 06:00;24.0;7;14.0;1020.0;cv;48.95;0;0
14.10.2012 07:00;21.0;7;14.0;1020.0;cv;49.84;0;0
14.10.2012 08:00;9.0;7;14.0;1020.0;cv;50.73;0;0
14.10.2012 09:00;11.0;7;14.0;1020.0;cv;51.62;0;0
14.10.2012 10:00;18.0;7;14.0;1020.0;cv;52.51;0;0
14.10.2012 11:00;14.0;7;14.0;1020.0;cv;53.4;0;0
14.10.2012 12:00;13.0;7;14.0;1020.0;cv;54.29;0;0
14.10.2012 13:00;22.0;7;14.0;1020.0;cv;55.18;0;0
14.10.2012 14:00;34.0;7;14.0;1020.0;cv;56.07;0;0
14.10.2012 15:00;33.0;7;14.0;1020.0;cv;56.96;0;0
14.10.2012 16:00;29.0;7;14.0;1020.0;cv;57.85;0;0
14.10.2012 17:00;32.0;7;14.0;1020.0;cv;58.74;0;0
14.10.2012 18:00;34.0;7;14.0;1020.0;cv;59.63;0;0
14.10.2012 19:00;56.0;7;14.0;1020.0;cv;60.52;0;0
14.10.2012 20:00;77.0;7;14.0;1020.0;cv;61.41;0;0
14.10.2012 21:00;93.0;7;14.0;1020.0;cv;62.3;0;0
14.10.2012 22:00;105.0;7;14.0;1020.0;cv;63.19;0;0
14.10.2012 23:00;109.0;7;14.0;1020.0;cv;64.08;0;0
15.10.2012 00:00;123.0;7;14.0;1020.0;cv;64.97;0;0
15.10.2012 01:00;122.0;7;14.0;1020.0;cv;65.86;0;0
15.10.2012 02:00;131.0;7;14.0;1020.0;cv;66.75;0;0
15.10.2012 03:00;133.0;7;14.0;1020.0;cv;67.64;0;0
15.10.2012 04:00;123.0;7;14.0;1020.0;cv;68.53;0;0
15.10.2012 05:00;99.0;7;14.0;1020.0;cv;69.42;0;0
15.10.2012 06:00;98.0;7;14.0;1020.0;cv;70.31;0;0
15.10.2012 07:00;82.0;7;14.0;1020.0;cv;71.2;0;0
15.10.2012 08:00;79.0;7;14.0;1020.0;cv;72.09;0;0
15.10.2012 09:00;77.0;7;14.0;1020.0;cv;72.98;0;0
15.10.2012 10:00;80.0;7;14.0;1020.0;cv;73.87;0;0
15.10.2012 11:00;87.0;7;14.0;1020.0;cv;74.76;0;0
15.10.2012 12:00;88.0;7;14.0;1020.0;cv;75.65;0;0
15.10.2012 13:00;98.0;7;14.0;1020.0;cv;76.54;0;0
15.10.2012 14:00;97.0;7;14.0;1020.0;cv;77.43;0;0
15.10.2012 15:00;102.0;7;14.0;1020.0;cv;78.32;0;0
15.10.2012 16:00;103.0;7;14.0;1020.0;cv;79.21;0;0
15.10.2012 17:00;101.0;7;14.0;1020.0;cv;80.1;0;0
15.10.2012 18:00;99.0;7;14.0;1020.0;cv;80.99;0;0
15.10.2012 19:00;116.0;7;14.0;1020.0;cv;81.88;0;0
15.10.2012 20:00;113.0;7;14.0;1020.0;cv;82.77;0;0
15.10.2012 21:00;113.0;7;14.0;1020.0;cv;83.66;0;0
15.10.2012 22:00;111.0;7;14.0;1020.0;cv;84.55;0;0
15.10.2012 23:00;99.0;7;13.0;1020.0;cv;85.44;0;0
16.10.2012 00:00;96.0;9;12.0;1019.0;NE;Jan 79;0;1
16.10.2012 01:00;95.0;10;12.0;1019.0;cv;0.89;0;2
16.10.2012 02:00;91.0;11;12.0;1018.0;NW;Jan 79;0;0
16.10.2012 03:00;94.0;11;12.0;1017.0;cv;0.89;0;1
16.10.2012 04:00;88.0;11;13.0;1016.0;cv;Jan 34;0;2
16.10.2012 05:00;89.0;12;12.0;1016.0;cv;Feb 23;0;3
16.10.2012 06:00;83.0;11;12.0;1016.0;NW;Jan 79;0;4
16.10.2012 07:00;71.0;12;12.0;1016.0;NW;Feb 68;0;5
16.10.2012 08:00;77.0;12;13.0;1017.0;NW;07. Jun;0;6
16.10.2012 09:00;58.0;10;13.0;1018.0;NW;13.41;0;7
16.10.2012 10:00;19.0;8;12.0;1018.0;NW;19.22;0;8
16.10.2012 11:00;14.0;7;12.0;1017.0;NW;24.14;0;9
16.10.2012 12:00;0.0;4;15.0;1017.0;NW;32.19;0;0
16.10.2012 13:00;25.0;1;17.0;1016.0;NW;40.24;0;0
16.10.2012 14:00;12.0;-1;17.0;1016.0;NW;51.42;0;0
16.10.2012 15:00;7.0;-2;17.0;1016.0;NW;59.47;0;0
16.10.2012 16:00;7.0;-3;17.0;1017.0;NW;66.62;0;0
16.10.2012 17:00;7.0;-7;15.0;1019.0;NW;77.8;0;0
16.10.2012 18:00;9.0;-7;13.0;1020.0;NW;85.85;0;0
16.10.2012 19:00;11.0;-7;12.0;1022.0;NW;93.9;0;0
16.10.2012 20:00;14.0;-7;11.0;1023.0;NW;99.71;0;0
16.10.2012 21:00;11.0;-5;7.0;1024.0;NW;103.73;0;0
16.10.2012 22:00;8.0;-5;7.0;1024.0;NW;108.65;0;0
16.10.2012 23:00;6.0;-6;7.0;1024.0;NW;113.57;0;0
17.10.2012 00:00;7.0;-6;7.0;1024.0;NW;117.59;0;0
17.10.2012 01:00;8.0;-4;6.0;1024.0;cv;0.89;0;0
17.10.2012 02:00;6.0;-2;4.0;1024.0;cv;Jan 78;0;0
17.10.2012 03:00;4.0;0;2.0;1023.0;cv;Feb 67;0;0
17.10.2012 04:00;5.0;0;2.0;1022.0;cv;Mrz 56;0;0
17.10.2012 05:00;6.0;0;2.0;1022.0;cv;Apr 45;0;0
17.10.2012 06:00;13.0;0;1.0;1021.0;cv;Mai 34;0;0
17.10.2012 07:00;15.0;-1;2.0;1021.0;cv;Jun 23;0;0
17.10.2012 08:00;17.0;-3;9.0;1022.0;NW;Jan 79;0;0
17.10.2012 09:00;22.0;-5;12.0;1021.0;NW;Apr 92;0;0
17.10.2012 10:00;23.0;-9;14.0;1021.0;SE;Apr 92;0;0
17.10.2012 11:00;16.0;-10;16.0;1020.0;NW;Jul 15;0;0
17.10.2012 12:00;16.0;-12;17.0;1019.0;NW;16.98;0;0
17.10.2012 13:00;17.0;-11;17.0;1018.0;NW;28.16;0;0
17.10.2012 14:00;11.0;-12;18.0;1017.0;NW;36.21;0;0
17.10.2012 15:00;14.0;-12;18.0;1017.0;NW;45.15;0;0
17.10.2012 16:00;13.0;-11;18.0;1017.0;NW;54.09;0;0
17.10.2012 17:00;19.0;-8;17.0;1016.0;SE;04. Feb;0;0
17.10.2012 18:00;29.0;-7;15.0;1016.0;SE;Aug 94;0;0
17.10.2012 19:00;45.0;-7;15.0;1017.0;SE;Dez 96;0;0
17.10.2012 20:00;55.0;-6;15.0;1017.0;SE;16.98;0;0
17.10.2012 21:00;55.0;-5;13.0;1017.0;SE;20. Nov;0;0
17.10.2012 22:00;59.0;1;6.0;1017.0;cv;0.89;0;0
17.10.2012 23:00;70.0;2;6.0;1017.0;cv;Jan 78;0;0
18.10.2012 00:00;82.0;2;4.0;1017.0;cv;Feb 67;0;0
18.10.2012 01:00;85.0;2;4.0;1017.0;cv;Mrz 56;0;0
18.10.2012 02:00;90.0;2;3.0;1017.0;NW;Jan 79;0;0
18.10.2012 03:00;82.0;2;3.0;1017.0;cv;0.45;0;0
18.10.2012 04:00;90.0;2;3.0;1017.0;cv;0.9;0;0
18.10.2012 05:00;90.0;1;2.0;1017.0;NW;Jan 79;0;0
18.10.2012 06:00;71.0;1;2.0;1018.0;NW;Feb 68;0;0
18.10.2012 07:00;56.0;2;4.0;1019.0;NW;Apr 47;0;0
18.10.2012 08:00;34.0;4;7.0;1019.0;NW;Aug 49;0;0
18.10.2012 09:00;38.0;2;11.0;1019.0;NW;Nov 62;0;0
18.10.2012 10:00;47.0;0;14.0;1019.0;NE;Mrz 13;0;0
18.10.2012 11:00;46.0;-1;18.0;1019.0;NW;Jan 79;0;0
18.10.2012 12:00;39.0;-3;20.0;1018.0;NW;Apr 92;0;0
18.10.2012 13:00;27.0;-7;20.0;1017.0;NW;Aug 94;0;0
18.10.2012 14:00;17.0;-6;20.0;1016.0;NE;Jan 79;0;0
18.10.2012 15:00;16.0;-6;20.0;1016.0;cv;0.89;0;0
18.10.2012 16:00;18.0;-2;18.0;1016.0;SE;Jan 79;0;0
18.10.2012 17:00;27.0;1;16.0;1016.0;SE;Feb 68;0;0
18.10.2012 18:00;37.0;-2;16.0;1017.0;SE;Mai 81;0;0
18.10.2012 19:00;48.0;1;14.0;1017.0;SE;07. Jun;0;0
18.10.2012 20:00;75.0;5;11.0;1018.0;cv;0.89;0;0
18.10.2012 21:00;102.0;7;10.0;1018.0;SE;0.89;0;0
18.10.2012 22:00;110.0;7;9.0;1018.0;SE;Jan 78;0;0
18.10.2012 23:00;115.0;5;8.0;1018.0;NW;Jan 79;0;0
19.10.2012 00:00;142.0;4;7.0;1018.0;NE;0.89;0;0
19.10.2012 01:00;130.0;5;7.0;1019.0;cv;0.45;0;0
19.10.2012 02:00;129.0;5;6.0;1018.0;NW;0.89;0;0
19.10.2012 03:00;87.0;4;5.0;1018.0;NW;Feb 68;0;0
19.10.2012 04:00;78.0;4;4.0;1018.0;NW;Mrz 57;0;0
19.10.2012 05:00;68.0;4;4.0;1019.0;NW;Apr 46;0;0
19.10.2012 06:00;47.0;4;4.0;1019.0;NW;Mai 35;0;0
19.10.2012 07:00;60.0;4;4.0;1019.0;cv;0.89;0;0
19.10.2012 08:00;65.0;5;6.0;1019.0;NW;Jan 79;0;0
19.10.2012 09:00;88.0;6;10.0;1019.0;NW;Mrz 58;0;0
19.10.2012 10:00;119.0;5;13.0;1019.0;cv;0.89;0;0
19.10.2012 11:00;156.0;5;15.0;1018.0;SE;Jan 79;0;0
19.10.2012 12:00;189.0;4;17.0;1017.0;cv;0.89;0;0
19.10.2012 13:00;185.0;4;18.0;1016.0;SE;Jan 79;0;0
19.10.2012 14:00;187.0;4;19.0;1015.0;cv;0.89;0;0
19.10.2012 15:00;209.0;2;19.0;1015.0;SE;Mrz 13;0;0
19.10.2012 16:00;206.0;4;18.0;1014.0;SE;Apr 92;0;0
19.10.2012 17:00;219.0;6;16.0;1014.0;SE;Mai 81;0;0
19.10.2012 18:00;230.0;8;12.0;1015.0;cv;0.45;0;0
19.10.2012 19:00;271.0;8;11.0;1015.0;cv;Jan 34;0;0
19.10.2012 20:00;277.0;8;9.0;1016.0;NE;0.89;0;0
19.10.2012 21:00;303.0;6;8.0;1016.0;cv;0.89;0;0
19.10.2012 22:00;334.0;7;8.0;1016.0;NE;0.89;0;0
19.10.2012 23:00;285.0;7;7.0;1016.0;cv;0.89;0;0
20.10.2012 00:00;324.0;7;7.0;1016.0;SE;0.89;0;0
20.10.2012 01:00;308.0;6;7.0;1016.0;NW;0.89;0;0
20.10.2012 02:00;285.0;6;7.0;1016.0;NW;Feb 68;0;0
20.10.2012 03:00;245.0;5;5.0;1016.0;NW;Apr 47;0;0
20.10.2012 04:00;233.0;4;5.0;1016.0;NW;Jun 26;0;0
20.10.2012 05:00;214.0;4;5.0;1016.0;NW;08. Mai;0;0
20.10.2012 06:00;213.0;5;6.0;1016.0;NW;Sep 84;0;0
20.10.2012 07:00;222.0;5;6.0;1017.0;NW;Dez 97;0;0
20.10.2012 08:00;219.0;7;8.0;1017.0;NW;16. Jan;0;0
20.10.2012 09:00;215.0;8;12.0;1018.0;NW;17.89;0;0
20.10.2012 10:00;215.0;7;15.0;1018.0;NW;21. Feb;0;0
20.10.2012 11:00;214.0;7;18.0;1018.0;NE;Jan 79;0;0
20.10.2012 12:00;220.0;4;20.0;1017.0;NE;Mrz 58;0;0
20.10.2012 13:00;176.0;4;21.0;1017.0;SE;Jan 79;0;0
20.10.2012 14:00;117.0;3;22.0;1016.0;SE;Apr 92;0;0
20.10.2012 15:00;154.0;5;22.0;1016.0;SE;Jun 71;0;0
20.10.2012 16:00;0.0;4;21.0;1017.0;SE;08. Mai;0;0
20.10.2012 17:00;199.0;6;18.0;1017.0;SE;Okt 29;0;0
20.10.2012 18:00;273.0;8;14.0;1018.0;cv;0.45;0;0
20.10.2012 19:00;341.0;9;13.0;1020.0;SE;Jan 79;0;0
20.10.2012 20:00;311.0;10;15.0;1021.0;SE;Jun 71;0;0
20.10.2012 21:00;151.0;8;14.0;1021.0;SE;Nov 63;0;0
20.10.2012 22:00;56.0;7;13.0;1023.0;SE;14.76;0;0
20.10.2012 23:00;42.0;7;11.0;1023.0;cv;0.45;0;0
21.10.2012 00:00;40.0;8;11.0;1023.0;NE;0.89;0;0
21.10.2012 01:00;43.0;6;12.0;1023.0;SE;Jan 79;0;0
21.10.2012 02:00;48.0;5;12.0;1023.0;SE;Mrz 58;0;0
21.10.2012 03:00;60.0;5;12.0;1023.0;cv;0.89;0;0
21.10.2012 04:00;66.0;6;12.0;1023.0;cv;Jan 78;0;0
21.10.2012 05:00;55.0;6;12.0;1023.0;cv;Feb 23;0;0
21.10.2012 06:00;53.0;5;12.0;1023.0;SE;Jan 79;0;0
21.10.2012 07:00;48.0;6;12.0;1023.0;cv;0.89;0;0
21.10.2012 08:00;56.0;4;12.0;1023.0;cv;Jan 34;0;0
21.10.2012 09:00;53.0;5;12.0;1023.0;cv;Jan 79;0;0
21.10.2012 10:00;54.0;5;12.0;1023.0;NE;Jan 79;0;0
21.10.2012 11:00;56.0;5;12.0;1022.0;NW;Mrz 13;0;1
21.10.2012 12:00;57.0;8;11.0;1021.0;NW;Jun 26;0;2
21.10.2012 13:00;56.0;7;11.0;1020.0;NW;Okt 28;0;3
21.10.2012 14:00;49.0;8;10.0;1019.0;NW;13.41;0;4
21.10.2012 15:00;49.0;9;10.0;1018.0;NW;18.33;0;5
21.10.2012 16:00;44.0;9;9.0;1018.0;NW;22.35;0;6
21.10.2012 17:00;43.0;9;10.0;1019.0;NW;28.16;0;7
21.10.2012 18:00;37.0;9;10.0;1019.0;NE;Mrz 13;0;8
21.10.2012 19:00;40.0;9;9.0;1019.0;NW;Mrz 13;0;9
21.10.2012 20:00;38.0;9;9.0;1019.0;NW;Jun 26;0;10
21.10.2012 21:00;37.0;9;10.0;1018.0;NE;Mrz 13;0;0
21.10.2012 22:00;39.0;8;9.0;1018.0;NW;Jan 79;0;0
21.10.2012 23:00;41.0;8;9.0;1018.0;NW;Mrz 58;0;0
22.10.2012 00:00;41.0;8;9.0;1018.0;NW;Jun 71;0;0
22.10.2012 01:00;43.0;8;9.0;1017.0;cv;0.89;0;0
22.10.2012 02:00;36.0;6;6.0;1017.0;cv;Jan 34;0;0
22.10.2012 03:00;33.0;6;6.0;1016.0;SE;0.89;0;0
22.10.2012 04:00;33.0;3;11.0;1016.0;NW;Apr 92;0;0
22.10.2012 05:00;39.0;4;10.0;1017.0;NW;Aug 94;0;0
22.10.2012 06:00;16.0;3;10.0;1017.0;NW;13.86;0;0
22.10.2012 07:00;12.0;3;10.0;1016.0;NW;16.99;0;0
22.10.2012 08:00;11.0;2;12.0;1017.0;cv;0.89;0;0
22.10.2012 09:00;14.0;4;14.0;1017.0;NW;Jan 79;0;0
22.10.2012 10:00;10.0;2;15.0;1018.0;NW;Okt 73;0;0
22.10.2012 11:00;8.0;-1;16.0;1018.0;NW;22. Aug;0;0
22.10.2012 12:00;14.0;-2;17.0;1018.0;NW;34.87;0;0
22.10.2012 13:00;9.0;-2;18.0;1018.0;NW;46.05;0;0
22.10.2012 14:00;11.0;-3;18.0;1018.0;NW;57.23;0;0
22.10.2012 15:00;15.0;-3;18.0;1019.0;NW;68.41;0;0
22.10.2012 16:00;10.0;-3;17.0;1019.0;NW;76.46;0;0
22.10.2012 17:00;11.0;-2;16.0;1019.0;NW;81.38;0;0
22.10.2012 18:00;15.0;-2;14.0;1019.0;NW;85.4;0;0
22.10.2012 19:00;32.0;3;9.0;1020.0;cv;0.89;0;0
22.10.2012 20:00;49.0;4;7.0;1019.0;SE;0.89;0;0
22.10.2012 21:00;69.0;5;7.0;1019.0;cv;0.89;0;0
22.10.2012 22:00;58.0;4;6.0;1019.0;cv;Jan 78;0;0
22.10.2012 23:00;42.0;4;7.0;1019.0;NW;Jan 79;0;0
23.10.2012 00:00;36.0;4;5.0;1019.0;cv;0.89;0;0
23.10.2012 01:00;34.0;4;5.0;1019.0;cv;Jan 78;0;0
23.10.2012 02:00;48.0;4;4.0;1018.0;cv;Feb 23;0;0
23.10.2012 03:00;71.0;2;3.0;1018.0;cv;03. Dez;0;0
23.10.2012 04:00;87.0;3;4.0;1018.0;cv;04. Jan;0;0
23.10.2012 05:00;73.0;3;3.0;1017.0;NW;0.89;0;0
23.10.2012 06:00;54.0;2;3.0;1017.0;NW;Feb 68;0;0
23.10.2012 07:00;33.0;3;3.0;1017.0;NE;Jan 79;0;0
23.10.2012 08:00;34.0;5;6.0;1018.0;NW;0.89;0;0
23.10.2012 09:00;46.0;5;10.0;1017.0;cv;0.89;0;0
23.10.2012 10:00;50.0;4;13.0;1017.0;cv;Jan 78;0;0
23.10.2012 11:00;49.0;1;17.0;1016.0;cv;Feb 67;0;0
23.10.2012 12:00;56.0;0;18.0;1015.0;cv;Apr 46;0;0
23.10.2012 13:00;59.0;0;19.0;1014.0;cv;Jun 25;0;0
23.10.2012 14:00;60.0;-1;20.0;1013.0;SE;Mrz 13;0;0
23.10.2012 15:00;64.0;0;20.0;1013.0;SE;Jul 15;0;0
23.10.2012 16:00;69.0;1;19.0;1012.0;SE;Okt 28;0;0
23.10.2012 17:00;41.0;2;17.0;1012.0;cv;Jan 79;0;0
23.10.2012 18:00;57.0;7;13.0;1013.0;SE;0.89;0;0
23.10.2012 19:00;83.0;7;11.0;1013.0;cv;0.89;0;0
23.10.2012 20:00;125.0;7;9.0;1013.0;NE;0.89;0;0
23.10.2012 21:00;162.0;6;8.0;1013.0;NE;Jan 78;0;0
23.10.2012 22:00;167.0;7;8.0;1013.0;NE;Feb 67;0;0
23.10.2012 23:00;185.0;7;7.0;1013.0;NW;Jan 79;0;0
24.10.2012 00:00;177.0;6;7.0;1013.0;cv;0.89;0;0
24.10.2012 01:00;154.0;6;7.0;1013.0;cv;Jan 34;0;0
24.10.2012 02:00;154.0;5;6.0;1013.0;NW;Jan 79;0;0
24.10.2012 03:00;149.0;5;6.0;1012.0;cv;0.45;0;0
24.10.2012 04:00;132.0;5;5.0;1012.0;NW;Jan 79;0;0
24.10.2012 05:00;129.0;5;5.0;1012.0;NW;Mrz 58;0;0
24.10.2012 06:00;108.0;4;5.0;1012.0;cv;0.89;0;0
24.10.2012 07:00;123.0;4;4.0;1012.0;cv;Jan 78;0;0
24.10.2012 08:00;119.0;7;8.0;1012.0;NW;Jan 79;0;0
24.10.2012 09:00;88.0;7;12.0;1012.0;NW;Mrz 58;0;0
24.10.2012 10:00;77.0;7;16.0;1012.0;cv;0.89;0;0
24.10.2012 11:00;82.0;4;18.0;1012.0;cv;Jan 78;0;0
24.10.2012 12:00;78.0;2;22.0;1011.0;cv;Apr 91;0;0
24.10.2012 13:00;52.0;-5;24.0;1010.0;NW;08. Mai;0;0
24.10.2012 14:00;42.0;-5;25.0;1009.0;NW;13.86;0;0
24.10.2012 15:00;24.0;-5;24.0;1010.0;NW;21. Jan;0;0
24.10.2012 16:00;31.0;-5;24.0;1009.0;NW;28.16;0;0
24.10.2012 17:00;94.0;-3;22.0;1010.0;NW;33.08;0;0
24.10.2012 18:00;116.0;3;20.0;1011.0;SE;Apr 92;0;0
24.10.2012 19:00;120.0;4;19.0;1011.0;SE;Aug 94;0;0
24.10.2012 20:00;137.0;6;15.0;1012.0;cv;0.89;0;0
24.10.2012 21:00;129.0;8;11.0;1013.0;cv;Jan 78;0;0
24.10.2012 22:00;122.0;7;9.0;1014.0;NE;0.89;0;0
24.10.2012 23:00;174.0;8;10.0;1014.0;cv;0.89;0;0
25.10.2012 00:00;174.0;6;7.0;1014.0;NW;Jan 79;0;0
25.10.2012 01:00;178.0;7;8.0;1015.0;cv;0.89;0;0
25.10.2012 02:00;202.0;7;7.0;1015.0;cv;Jan 78;0;0
25.10.2012 03:00;191.0;6;6.0;1015.0;NW;Mrz 13;0;0
25.10.2012 04:00;89.0;5;7.0;1015.0;NW;Apr 92;0;0
25.10.2012 05:00;42.0;5;6.0;1015.0;NW;Jun 71;0;0
25.10.2012 06:00;35.0;5;6.0;1016.0;cv;0.89;0;0
25.10.2012 07:00;50.0;5;6.0;1017.0;cv;Jan 78;0;0
25.10.2012 08:00;55.0;6;9.0;1017.0;NW;Mrz 13;0;0
25.10.2012 09:00;33.0;7;13.0;1018.0;cv;0.89;0;0
25.10.2012 10:00;67.0;6;16.0;1018.0;cv;Jan 78;0;0
25.10.2012 11:00;131.0;7;17.0;1018.0;SE;Jan 79;0;0
25.10.2012 12:00;164.0;7;19.0;1018.0;SE;Mrz 58;0;0
25.10.2012 13:00;230.0;7;19.0;1017.0;SE;Mai 37;0;0
25.10.2012 14:00;275.0;8;20.0;1016.0;SE;Jul 16;0;0
25.10.2012 15:00;236.0;8;20.0;1016.0;SE;Aug 95;0;0
25.10.2012 16:00;220.0;9;20.0;1016.0;SE;Sep 84;0;0
25.10.2012 17:00;252.0;11;15.0;1016.0;cv;0.89;0;0
25.10.2012 18:00;331.0;11;13.0;1017.0;cv;Jan 34;0;0
25.10.2012 19:00;338.0;11;12.0;1017.0;cv;Feb 23;0;0
25.10.2012 20:00;338.0;10;11.0;1018.0;cv;Feb 68;0;0
25.10.2012 21:00;367.0;9;10.0;1018.0;SE;0.89;0;0
25.10.2012 22:00;301.0;10;13.0;1019.0;SE;Feb 68;0;0
25.10.2012 23:00;293.0;10;12.0;1019.0;cv;0.89;0;0
26.10.2012 00:00;293.0;11;12.0;1019.0;cv;Jan 78;0;0
26.10.2012 01:00;249.0;12;13.0;1019.0;cv;Feb 67;0;0
26.10.2012 02:00;226.0;12;12.0;1019.0;cv;Mrz 56;0;0
26.10.2012 03:00;235.0;12;12.0;1019.0;SE;Jan 79;0;0
26.10.2012 04:00;237.0;12;12.0;1019.0;cv;0.89;0;0
26.10.2012 05:00;259.0;12;12.0;1020.0;SE;Jan 79;0;0
26.10.2012 06:00;248.0;12;12.0;1020.0;cv;0.89;0;0
26.10.2012 07:00;240.0;12;12.0;1020.0;cv;Jan 78;0;0
26.10.2012 08:00;253.0;12;12.0;1020.0;SE;Mrz 13;0;0
26.10.2012 09:00;271.0;12;12.0;1021.0;SE;Apr 92;0;0
26.10.2012 10:00;283.0;11;12.0;1020.0;SE;Jun 71;0;1
26.10.2012 11:00;283.0;12;12.0;1020.0;NE;Jan 79;0;0
26.10.2012 12:00;288.0;12;13.0;1019.0;cv;0.89;0;0
26.10.2012 13:00;288.0;11;13.0;1018.0;SE;Jan 79;0;0
26.10.2012 14:00;293.0;12;14.0;1017.0;cv;0.89;0;0
26.10.2012 15:00;293.0;12;15.0;1017.0;cv;Jan 78;0;0
26.10.2012 16:00;296.0;11;15.0;1017.0;cv;Feb 67;0;0
26.10.2012 17:00;308.0;12;14.0;1017.0;cv;03. Dez;0;0
26.10.2012 18:00;317.0;11;13.0;1017.0;NW;0.89;0;0
26.10.2012 19:00;329.0;12;13.0;1017.0;NW;Feb 68;0;0
26.10.2012 20:00;313.0;12;14.0;1017.0;NW;Mai 81;0;0
26.10.2012 21:00;307.0;12;14.0;1017.0;NW;07. Jun;0;0
26.10.2012 22:00;309.0;12;15.0;1017.0;NW;Sep 39;0;0
26.10.2012 23:00;299.0;12;14.0;1017.0;NW;Dez 52;0;1
27.10.2012 00:00;304.0;12;14.0;1016.0;NW;15.65;0;0
27.10.2012 01:00;297.0;11;13.0;1016.0;NW;17.44;0;0
27.10.2012 02:00;281.0;11;13.0;1015.0;NE;0.89;0;0
27.10.2012 03:00;272.0;11;12.0;1015.0;NW;0.89;0;0
27.10.2012 04:00;275.0;10;11.0;1015.0;cv;0.45;0;0
27.10.2012 05:00;260.0;8;9.0;1015.0;NW;0.89;0;0
27.10.2012 06:00;246.0;9;9.0;1016.0;NW;Feb 68;0;0
27.10.2012 07:00;241.0;8;9.0;1016.0;NW;Mai 81;0;0
27.10.2012 08:00;239.0;10;10.0;1016.0;SE;0.89;0;0
27.10.2012 09:00;250.0;12;12.0;1017.0;cv;0.45;0;0
