"date","pm2.5","dew","temp","press","wnd_dir","wnd_spd","snow","rain"
2012-11-25 16:00:00,8,-16,7,1020,3,46.94,0,0
2012-11-25 17:00:00,9,-16,6,1021,3,51.86,0,0
2012-11-25 18:00:00,17,-16,6,1021,3,57.67,0,0
2012-11-25 19:00:00,20,-17,4,1022,3,61.69,0,0
2012-11-25 20:00:00,17,-15,2,1023,1,0.89,0,0
2012-11-25 21:00:00,13,-14,1,1023,3,4.02,0,0
2012-11-25 22:00:00,22,-16,3,1023,3,8.04,0,0
2012-11-25 23:00:00,32,-13,-1,1023,3,9.83,0,0
2012-11-26 00:00:00,23,-14,0,1023,3,12.96,0,0
2012-11-26 01:00:00,11,-14,2,1023,3,17.88,0,0
2012-11-26 02:00:00,19,-15,2,1023,3,25.03,0,0
2012-11-26 03:00:00,19,-15,2,1022,3,29.95,0,0
2012-11-26 04:00:00,16,-15,1,1022,3,33.97,0,0
2012-11-26 05:00:00,13,-12,-1,1022,3,35.76,0,0
2012-11-26 06:00:00,15,-16,1,1022,3,38.89,0,0
2012-11-26 07:00:00,15,-16,1,1022,3,42.91,0,0
2012-11-26 08:00:00,14,-16,2,1023,3,46.93,0,0
2012-11-26 09:00:00,17,-16,3,1023,3,50.06,0,0
2012-11-26 10:00:00,16,-17,4,1023,3,54.08,0,0
2012-11-26 11:00:00,11,-18,5,1023,3,61.23,0,0
2012-11-26 12:00:00,20,-19,6,1022,3,68.38,0,0
2012-11-26 13:00:00,17,-20,6,1021,3,77.32,0,0
2012-11-26 14:00:00,16,-19,7,1020,3,85.37,0,0
2012-11-26 15:00:00,23,-19,7,1019,3,92.52,0,0
2012-11-26 16:00:00,21.4066247862053,-18,7,1020,3,97.44,0,0
2012-11-26 17:00:00,33.4437475323585,-17,6,1020,3,100.57,0,0
2012-11-26 18:00:00,39,-17,5,1020,4,3.13,0,0
2012-11-26 19:00:00,34,-17,5,1020,4,7.15,0,0
2012-11-26 20:00:00,44,-16,4,1019,4,11.17,0,0
2012-11-26 21:00:00,54,-11,-1,1019,4,12.06,0,0
2012-11-26 22:00:00,69,-10,-1,1019,4,13.85,0,0
2012-11-26 23:00:00,90,-9,-2,1018,4,14.74,0,0
2012-11-27 00:00:00,98,-10,-2,1018,4,16.53,0,0
2012-11-27 01:00:00,120,-10,-2,1018,1,0.89,0,0
2012-11-27 02:00:00,129,-10,-3,1017,2,1.79,0,0
2012-11-27 03:00:00,130,-10,-3,1017,2,2.68,0,0
2012-11-27 04:00:00,142,-10,-3,1016,4,0.89,0,0
2012-11-27 05:00:00,171,-9,-4,1015,1,0.89,0,0
2012-11-27 06:00:00,182,-9,-4,1015,1,1.78,0,0
2012-11-27 07:00:00,184,-10,-6,1014,2,0.89,0,0
2012-11-27 08:00:00,179,-7,-4,1014,1,0.89,0,0
2012-11-27 09:00:00,169,-6,-1,1014,1,1.78,0,0
2012-11-27 10:00:00,181,-6,1,1013,1,2.67,0,0
2012-11-27 11:00:00,204,-6,2,1013,1,3.56,0,0
2012-11-27 12:00:00,234,-6,3,1011,1,4.45,0,0
2012-11-27 13:00:00,230,-6,4,1010,1,6.24,0,0
2012-11-27 14:00:00,253,-6,4,1008,4,1.79,0,0
2012-11-27 15:00:00,244,-6,4,1008,4,3.58,0,0
2012-11-27 16:00:00,241,-6,3,1008,1,0.89,0,0
2012-11-27 17:00:00,245,-5,0,1008,2,1.79,0,0
2012-11-27 18:00:00,247,-4,1,1008,4,0.89,0,0
2012-11-27 19:00:00,276,-4,-1,1009,2,1.79,0,0
2012-11-27 20:00:00,285,-4,1,1010,2,4.92,0,0
2012-11-27 21:00:00,161,-5,1,1011,1,0.89,0,0
2012-11-27 22:00:00,68,-23,7,1012,3,12.96,0,0
2012-11-27 23:00:00,73,-22,5,1013,3,26.82,0,0
2012-11-28 00:00:00,63,-22,5,1014,3,40.68,0,0
2012-11-28 01:00:00,63,-20,4,1014,3,51.86,0,0
2012-11-28 02:00:00,53,-18,4,1014,3,63.04,0,0
2012-11-28 03:00:00,37,-16,3,1016,3,74.22,0,0
2012-11-28 04:00:00,14,-16,1,1017,3,82.27,0,0
2012-11-28 05:00:00,11,-17,1,1018,3,92.1,0,0
2012-11-28 06:00:00,9,-17,0,1019,3,99.25,0,0
2012-11-28 07:00:00,9,-15,-1,1020,3,105.06,0,0
2012-11-28 08:00:00,10,-17,1,1022,3,109.08,0,0
2012-11-28 09:00:00,13,-17,1,1023,3,113.1,0,0
2012-11-28 10:00:00,23,-18,2,1024,3,122.04,0,0
2012-11-28 11:00:00,16,-18,3,1024,3,130.09,0,0
2012-11-28 12:00:00,10,-18,4,1023,3,139.03,0,0
2012-11-28 13:00:00,11,-17,4,1023,3,144.84,0,0
2012-11-28 14:00:00,11,-18,4,1022,3,149.76,0,0
2012-11-28 15:00:00,13,-17,4,1022,3,155.57,0,0
2012-11-28 16:00:00,12,-16,4,1022,3,161.38,0,0
2012-11-28 17:00:00,19,-16,4,1022,3,167.19,0,0
2012-11-28 18:00:00,13,-16,3,1023,3,170.32,0,0
2012-11-28 19:00:00,18,-13,-1,1023,3,173.45,0,0
2012-11-28 20:00:00,23,-15,2,1024,4,3.13,0,0
2012-11-28 21:00:00,24,-15,1,1024,3,1.79,0,0
2012-11-28 22:00:00,36,-11,-3,1024,3,3.58,0,0
2012-11-28 23:00:00,43,-12,-2,1024,1,0.89,0,0
2012-11-29 00:00:00,44,-11,-4,1024,2,1.79,0,0
2012-11-29 01:00:00,45,-10,-6,1024,2,3.58,0,0
2012-11-29 02:00:00,65,-11,-7,1024,3,3.13,0,0
2012-11-29 03:00:00,145,-10,-6,1024,1,0.89,0,0
2012-11-29 04:00:00,131,-11,-6,1024,3,1.79,0,0
2012-11-29 05:00:00,99,-11,-7,1024,3,3.58,0,0
2012-11-29 06:00:00,37,-10,-7,1024,1,0.89,0,0
2012-11-29 07:00:00,97,-9,-6,1025,1,1.78,0,0
2012-11-29 08:00:00,76,-7,-3,1026,3,1.79,0,0
2012-11-29 09:00:00,72,-10,0,1026,1,0.89,0,0
2012-11-29 10:00:00,58,-10,1,1026,3,1.79,0,0
2012-11-29 11:00:00,40,-14,3,1025,3,3.58,0,0
2012-11-29 12:00:00,38,-19,4,1024,1,1.79,0,0
2012-11-29 13:00:00,40,-19,5,1023,3,1.79,0,0
2012-11-29 14:00:00,42,-19,5,1022,3,3.58,0,0
2012-11-29 15:00:00,41,-19,5,1022,1,0.89,0,0
2012-11-29 16:00:00,46,-18,3,1022,4,1.79,0,0
2012-11-29 17:00:00,49,-17,1,1022,4,2.68,0,0
2012-11-29 18:00:00,59,-14,0,1023,1,0.89,0,0
2012-11-29 19:00:00,80,-9,-2,1023,4,0.89,0,0
2012-11-29 20:00:00,71,-9,-3,1024,4,1.78,0,0
2012-11-29 21:00:00,81,-9,-4,1024,2,0.89,0,0
2012-11-29 22:00:00,79,-10,-5,1025,3,1.79,0,0
2012-11-29 23:00:00,122,-11,-5,1025,3,3.58,0,0
2012-11-30 00:00:00,167,-11,-5,1025,3,6.71,0,0
2012-11-30 01:00:00,152,-11,-5,1025,3,9.84,0,0
2012-11-30 02:00:00,78,-14,-2,1026,2,4.92,0,0
2012-11-30 03:00:00,42,-14,-2,1026,2,12.07,0,0
2012-11-30 04:00:00,31,-16,-3,1027,2,16.99,0,0
2012-11-30 05:00:00,24,-18,-3,1028,2,22.8,0,0
2012-11-30 06:00:00,17,-19,-4,1029,2,30.85,0,0
2012-11-30 07:00:00,13,-20,-5,1031,2,34.87,0,0
2012-11-30 08:00:00,23,-20,-4,1032,2,40.68,0,0
2012-11-30 09:00:00,11,-21,-4,1033,2,47.83,0,0
2012-11-30 10:00:00,21,-21,-3,1033,2,54.98,0,0
2012-11-30 11:00:00,18,-21,-2,1033,2,59.9,0,0
2012-11-30 12:00:00,14,-23,-1,1033,2,64.82,0,0
2012-11-30 13:00:00,16,-23,-1,1032,2,69.74,0,0
2012-11-30 14:00:00,12,-24,-1,1032,2,73.76,0,0
2012-11-30 15:00:00,9,-24,-1,1032,2,77.78,0,0
2012-11-30 16:00:00,16,-24,-1,1032,2,81.8,0,0
2012-11-30 17:00:00,14,-24,-2,1032,4,1.79,0,0
2012-11-30 18:00:00,32,-21,-3,1033,4,3.58,0,0
2012-11-30 19:00:00,19,-21,-4,1034,1,0.89,0,0
2012-11-30 20:00:00,20,-21,-6,1034,3,1.79,0,0
2012-11-30 21:00:00,25,-18,-6,1035,1,0.89,0,0
2012-11-30 22:00:00,45,-20,-5,1035,1,1.78,0,0
2012-11-30 23:00:00,51,-17,-7,1036,1,2.67,0,0
2012-12-01 00:00:00,41,-16,-8,1035,3,1.79,0,0
2012-12-01 01:00:00,46,-17,-7,1035,1,0.89,0,0
2012-12-01 02:00:00,37,-15,-7,1036,1,1.34,0,0
2012-12-01 03:00:00,48,-15,-9,1035,2,0.89,0,0
2012-12-01 04:00:00,43,-14,-9,1035,2,1.78,0,0
2012-12-01 05:00:00,77,-17,-8,1034,2,2.67,0,0
2012-12-01 06:00:00,53,-16,-8,1034,2,3.56,0,0
2012-12-01 07:00:00,57,-13,-8,1033,2,4.45,0,0
2012-12-01 08:00:00,78,-15,-6,1033,1,0.89,0,0
2012-12-01 09:00:00,84,-16,-5,1033,1,1.78,0,0
2012-12-01 10:00:00,101,-15,-4,1033,1,2.67,0,0
2012-12-01 11:00:00,117,-14,-3,1032,4,1.79,0,0
2012-12-01 12:00:00,118,-14,-2,1030,4,4.92,0,0
2012-12-01 13:00:00,107,-14,-2,1029,4,9.84,0,0
2012-12-01 14:00:00,90,-13,-1,1028,4,13.86,0,0
2012-12-01 15:00:00,78,-11,-1,1028,4,18.78,0,0
2012-12-01 16:00:00,76,-10,-2,1027,4,23.7,0,0
2012-12-01 17:00:00,79,-8,-2,1027,4,26.83,0,0
2012-12-01 18:00:00,93,-8,-4,1026,4,29.96,0,0
2012-12-01 19:00:00,97,-7,-4,1026,4,31.75,0,0
2012-12-01 20:00:00,97,-7,-4,1025,4,33.54,0,0
2012-12-01 21:00:00,105,-6,-5,1025,4,34.43,0,0
2012-12-01 22:00:00,112,-7,-6,1024,4,36.22,0,0
2012-12-01 23:00:00,119,-6,-5,1024,4,38.01,0,0
2012-12-02 00:00:00,128,-7,-6,1024,1,0.89,0,0
2012-12-02 01:00:00,129,-7,-6,1024,1,1.78,0,0
2012-12-02 02:00:00,132,-7,-7,1024,4,0.89,0,0
2012-12-02 03:00:00,151,-7,-7,1023,4,1.78,0,0
2012-12-02 04:00:00,163,-8,-8,1022,3,1.79,0,0
2012-12-02 05:00:00,166,-9,-8,1022,3,3.58,0,0
2012-12-02 06:00:00,155,-7,-7,1021,2,0.89,0,0
2012-12-02 07:00:00,185,-6,-6,1022,2,1.78,0,0
2012-12-02 08:00:00,192,-6,-6,1022,1,0.89,0,0
2012-12-02 09:00:00,232,-6,-6,1022,1,1.78,1,0
2012-12-02 10:00:00,253,-6,-5,1022,4,1.79,2,0
2012-12-02 11:00:00,292,-5,-4,1021,3,1.79,0,0
2012-12-02 12:00:00,294,-5,-3,1021,1,0.89,0,0
2012-12-02 13:00:00,266,-5,-3,1019,1,1.78,0,0
2012-12-02 14:00:00,289,-5,-3,1018,2,1.79,0,0
2012-12-02 15:00:00,305,-5,-3,1018,4,1.79,0,0
2012-12-02 16:00:00,332,-5,-2,1018,4,3.58,0,0
2012-12-02 17:00:00,316,-5,-3,1018,4,5.37,0,0
2012-12-02 18:00:00,263,-6,-3,1018,4,7.16,0,0
2012-12-02 19:00:00,277,-5,-3,1018,4,8.95,0,0
2012-12-02 20:00:00,282,-5,-4,1018,4,9.84,0,0
2012-12-02 21:00:00,259,-5,-4,1018,2,0.89,0,0
2012-12-02 22:00:00,268,-6,-4,1018,1,0.89,0,0
2012-12-02 23:00:00,313,-5,-4,1017,1,1.78,0,0
2012-12-03 00:00:00,322,-7,-6,1017,1,2.67,0,0
2012-12-03 01:00:00,318,-6,-6,1018,3,1.79,0,0
2012-12-03 02:00:00,327,-6,-5,1018,3,2.68,0,0
2012-12-03 03:00:00,315,-9,-8,1018,3,4.47,0,0
2012-12-03 04:00:00,36,-7,-6,1018,3,7.6,0,0
2012-12-03 05:00:00,9,-9,-6,1018,3,9.39,0,0
2012-12-03 06:00:00,12,-10,-3,1019,3,16.54,0,0
2012-12-03 07:00:00,12,-14,-2,1021,3,24.59,0,0
2012-12-03 08:00:00,12,-16,-1,1021,3,33.53,0,0
2012-12-03 09:00:00,9,-18,0,1022,3,41.58,0,0
2012-12-03 10:00:00,14,-18,1,1022,3,44.71,0,0
2012-12-03 11:00:00,15,-18,2,1022,3,51.86,0,0
2012-12-03 12:00:00,20,-19,3,1021,3,59.01,0,0
2012-12-03 13:00:00,18,-19,2,1021,3,66.16,0,0
2012-12-03 14:00:00,16,-19,2,1021,3,73.31,0,0
2012-12-03 15:00:00,14,-19,3,1021,3,81.36,0,0
2012-12-03 16:00:00,15,-18,2,1022,3,89.41,0,0
2012-12-03 17:00:00,11,-18,1,1023,3,96.56,0,0
2012-12-03 18:00:00,14,-18,1,1023,3,103.71,0,0
2012-12-03 19:00:00,20,-18,0,1024,3,109.52,0,0
2012-12-03 20:00:00,23,-18,-1,1025,3,113.54,0,0
2012-12-03 21:00:00,27,-14,-5,1025,2,0.89,0,0
2012-12-03 22:00:00,38,-12,-6,1024,1,0.89,0,0
2012-12-03 23:00:00,40,-13,-5,1024,1,1.34,0,0
2012-12-04 00:00:00,36,-13,-5,1024,3,1.79,0,0
2012-12-04 01:00:00,54,-13,-5,1024,3,4.92,0,0
2012-12-04 02:00:00,61,-14,-5,1023,3,8.05,0,0
2012-12-04 03:00:00,59,-14,-6,1023,1,0.89,0,0
2012-12-04 04:00:00,71,-13,-7,1022,3,0.89,0,0
2012-12-04 05:00:00,102,-13,-9,1022,2,0.89,0,0
2012-12-04 06:00:00,100,-13,-10,1022,2,1.78,0,0
2012-12-04 07:00:00,99,-12,-9,1022,2,2.67,0,0
2012-12-04 08:00:00,82,-12,-8,1023,1,0.89,0,0
2012-12-04 09:00:00,95,-10,-5,1023,1,1.78,0,0
2012-12-04 10:00:00,71,-10,-3,1023,1,2.67,0,0
2012-12-04 11:00:00,91,-11,-1,1022,2,1.79,0,0
2012-12-04 12:00:00,95,-13,0,1021,1,0.89,0,0
2012-12-04 13:00:00,109,-14,1,1020,1,1.78,0,0
2012-12-04 14:00:00,113,-14,2,1019,1,2.67,0,0
2012-12-04 15:00:00,125,-15,3,1019,1,3.56,0,0
2012-12-04 16:00:00,138,-15,1,1019,2,1.79,0,0
2012-12-04 17:00:00,128,-12,-1,1019,3,1.79,0,0
2012-12-04 18:00:00,138,-15,0,1020,3,3.58,0,0
2012-12-04 19:00:00,149,-11,-4,1021,1,0.89,0,0
2012-12-04 20:00:00,123,-11,-6,1021,2,1.79,0,0
2012-12-04 21:00:00,78,-12,-4,1021,3,1.79,0,0
2012-12-04 22:00:00,50,-13,-3,1022,3,4.92,0,0
2012-12-04 23:00:00,39,-14,-4,1022,1,0.89,0,0
2012-12-05 00:00:00,34,-13,-5,1022,1,1.78,0,0
2012-12-05 01:00:00,35,-13,-8,1022,1,2.23,0,0
2012-12-05 02:00:00,22,-14,-7,1022,1,3.12,0,0
2012-12-05 03:00:00,13,-16,-3,1022,3,4.02,0,0
2012-12-05 04:00:00,9,-16,-2,1022,3,11.17,0,0
2012-12-05 05:00:00,9,-17,-2,1022,3,19.22,0,0
2012-12-05 06:00:00,8,-17,-4,1023,3,24.14,0,0
2012-12-05 07:00:00,7,-19,-3,1024,3,29.95,0,0
2012-12-05 08:00:00,9,-19,-3,1024,3,35.76,0,0
2012-12-05 09:00:00,9,-19,-2,1024,3,41.57,0,0
2012-12-05 10:00:00,9,-21,-3,1025,3,50.51,0,0
2012-12-05 11:00:00,11,-24,-2,1025,3,62.58,0,0
2012-12-05 12:00:00,9,-23,-2,1024,3,74.65,0,0
2012-12-05 13:00:00,15,-24,-2,1024,3,85.83,0,0
2012-12-05 14:00:00,12,-24,-2,1024,3,95.66,0,0
2012-12-05 15:00:00,10,-24,-2,1024,3,106.84,0,0
2012-12-05 16:00:00,7,-24,-3,1025,3,114.89,0,0
2012-12-05 17:00:00,9,-24,-5,1025,3,120.7,0,0
2012-12-05 18:00:00,10,-23,-5,1026,3,126.51,0,0
2012-12-05 19:00:00,9,-22,-6,1026,3,132.32,0,0
2012-12-05 20:00:00,14,-22,-8,1026,3,135.45,0,0
2012-12-05 21:00:00,17,-21,-7,1026,4,1.79,0,0
2012-12-05 22:00:00,25,-20,-8,1026,1,0.89,0,0
2012-12-05 23:00:00,29,-17,-10,1025,4,0.89,0,0
2012-12-06 00:00:00,26,-17,-10,1024,4,1.78,0,0
2012-12-06 01:00:00,44,-18,-9,1024,4,3.57,0,0
2012-12-06 02:00:00,43,-17,-10,1024,1,0.89,0,0
2012-12-06 03:00:00,28,-19,-8,1024,3,3.13,0,0
2012-12-06 04:00:00,47,-18,-9,1023,4,1.79,0,0
2012-12-06 05:00:00,49,-19,-9,1023,4,3.58,0,0
2012-12-06 06:00:00,48,-17,-10,1024,1,0.89,0,0
2012-12-06 07:00:00,39,-16,-9,1023,1,1.78,0,0
2012-12-06 08:00:00,41,-14,-8,1023,3,1.79,0,0
2012-12-06 09:00:00,42,-13,-9,1023,1,0.89,0,0
2012-12-06 10:00:00,99,-14,-6,1023,1,1.78,0,0
2012-12-06 11:00:00,83,-14,-5,1023,2,1.79,0,0
2012-12-06 12:00:00,44,-16,-4,1021,2,3.58,0,0
2012-12-06 13:00:00,44,-17,-3,1020,2,5.37,0,0
2012-12-06 14:00:00,37,-18,-2,1019,1,0.89,0,0
2012-12-06 15:00:00,39,-18,-2,1019,4,3.13,0,0
2012-12-06 16:00:00,54,-18,-3,1019,4,4.92,0,0
2012-12-06 17:00:00,78,-18,-4,1020,4,5.81,0,0
2012-12-06 18:00:00,95,-15,-6,1021,4,6.7,0,0
2012-12-06 19:00:00,106,-16,-6,1022,2,0.89,0,0
2012-12-06 20:00:00,155,-15,-7,1022,1,0.45,0,0
2012-12-06 21:00:00,144,-15,-9,1022,3,0.89,0,0
2012-12-06 22:00:00,137,-15,-9,1023,3,4.02,0,0
2012-12-06 23:00:00,158,-15,-10,1023,3,5.81,0,0
2012-12-07 00:00:00,149,-14,-8,1023,3,7.6,0,0
2012-12-07 01:00:00,149,-14,-7,1024,3,11.62,0,0
2012-12-07 02:00:00,114,-15,-8,1024,3,14.75,0,0
2012-12-07 03:00:00,84,-15,-9,1024,3,19.67,0,0
2012-12-07 04:00:00,61,-15,-10,1024,3,23.69,0,0
2012-12-07 05:00:00,51,-16,-11,1024,3,27.71,0,0
2012-12-07 06:00:00,40,-18,-9,1024,3,29.5,0,0
2012-12-07 07:00:00,31,-18,-11,1024,3,32.63,0,0
2012-12-07 08:00:00,36,-17,-8,1025,3,34.42,0,0
2012-12-07 09:00:00,35,-18,-6,1025,1,0.89,0,0
2012-12-07 10:00:00,44,-18,-5,1025,3,3.13,0,0
2012-12-07 11:00:00,44,-20,-3,1024,3,4.92,0,0
2012-12-07 12:00:00,46,-20,-2,1023,1,0.89,0,0
2012-12-07 13:00:00,50,-21,-1,1022,1,1.78,0,0
2012-12-07 14:00:00,95,-21,1,1021,1,2.67,0,0
2012-12-07 15:00:00,85,-22,1,1021,3,8.94,0,0
2012-12-07 16:00:00,97,-19,0,1022,3,16.09,0,0
2012-12-07 17:00:00,102,-17,-1,1022,3,21.9,0,0
2012-12-07 18:00:00,61,-17,-1,1023,3,27.71,0,0
2012-12-07 19:00:00,16,-21,-2,1024,3,33.52,0,0
2012-12-07 20:00:00,18,-21,-3,1025,3,40.67,0,0
2012-12-07 21:00:00,9,-22,-3,1025,3,49.61,0,0
2012-12-07 22:00:00,9,-24,-5,1026,3,56.76,0,0
2012-12-07 23:00:00,10,-24,-6,1027,3,62.57,0,0
2012-12-08 00:00:00,16,-25,-7,1028,3,72.4,0,0
2012-12-08 01:00:00,13,-27,-8,1029,3,82.23,0,0
2012-12-08 02:00:00,9,-27,-9,1029,3,92.06,0,0
2012-12-08 03:00:00,9,-27,-9,1029,3,100.11,0,0
2012-12-08 04:00:00,8,-27,-10,1029,3,109.05,0,0
2012-12-08 05:00:00,7,-27,-10,1029,3,117.1,0,0
2012-12-08 06:00:00,10,-27,-10,1029,3,125.15,0,0
2012-12-08 07:00:00,11,-27,-10,1029,3,130.96,0,0
2012-12-08 08:00:00,14,-27,-9,1029,3,139.01,0,0
2012-12-08 09:00:00,16,-27,-8,1029,3,147.95,0,0
2012-12-08 10:00:00,16,-28,-7,1029,3,156,0,0
2012-12-08 11:00:00,14,-27,-6,1029,3,161.81,0,0
2012-12-08 12:00:00,16,-27,-5,1028,3,167.62,0,0
2012-12-08 13:00:00,14,-27,-5,1027,3,177.45,0,0
2012-12-08 14:00:00,17,-27,-4,1026,3,186.39,0,0
2012-12-08 15:00:00,14,-26,-4,1026,3,193.54,0,0
2012-12-08 16:00:00,14,-26,-5,1027,3,202.48,0,0
2012-12-08 17:00:00,13,-25,-7,1026,3,209.63,0,0
2012-12-08 18:00:00,13,-25,-7,1027,3,217.68,0,0
2012-12-08 19:00:00,14,-25,-7,1027,3,225.73,0,0
2012-12-08 20:00:00,15,-25,-7,1027,3,235.56,0,0
2012-12-08 21:00:00,14,-24,-8,1028,3,241.37,0,0
2012-12-08 22:00:00,13,-24,-7,1028,3,249.42,0,0
2012-12-08 23:00:00,16,-25,-7,1028,3,256.57,0,0
2012-12-09 00:00:00,15,-25,-7,1028,3,265.51,0,0
2012-12-09 01:00:00,17,-25,-8,1028,3,272.66,0,0
2012-12-09 02:00:00,13,-25,-8,1029,3,278.47,0,0
2012-12-09 03:00:00,14,-24,-8,1028,3,284.28,0,0
2012-12-09 04:00:00,10,-25,-8,1028,3,291.43,0,0
2012-12-09 05:00:00,13,-25,-8,1027,3,296.35,0,0
2012-12-09 06:00:00,25.2414242098256,-24,-10,1027,3,301.27,0,0
2012-12-09 07:00:00,16,-23,-10,1028,3,305.29,0,0
2012-12-09 08:00:00,15,-22,-9,1029,3,309.31,0,0
2012-12-09 09:00:00,15,-23,-6,1029,3,315.12,0,0
2012-12-09 10:00:00,19,-22,-4,1029,3,319.14,0,0
2012-12-09 11:00:00,17,-23,-2,1028,3,327.19,0,0
2012-12-09 12:00:00,18,-24,-1,1027,3,334.34,0,0
2012-12-09 13:00:00,21,-26,0,1026,3,341.49,0,0
2012-12-09 14:00:00,20,-26,1,1026,3,348.64,0,0
2012-12-09 15:00:00,14,-26,1,1025,3,355.79,0,0
2012-12-09 16:00:00,16,-26,0,1025,3,362.94,0,0
2012-12-09 17:00:00,21,-23,0,1025,3,368.75,0,0
2012-12-09 18:00:00,27,-20,-5,1026,1,0.89,0,0
2012-12-09 19:00:00,28,-18,-8,1026,2,3.13,0,0
2012-12-09 20:00:00,43,-18,-5,1026,3,1.79,0,0
2012-12-09 21:00:00,51,-16,-6,1027,2,3.13,0,0
2012-12-09 22:00:00,48,-16,-4,1027,2,4.92,0,0
2012-12-09 23:00:00,35,-16,-3,1027,2,8.94,0,0
2012-12-10 00:00:00,37,-16,-5,1027,3,3.13,0,0
2012-12-10 01:00:00,30,-16,-6,1027,3,6.26,0,0
2012-12-10 02:00:00,22,-15,-6,1027,3,9.39,0,0
2012-12-10 03:00:00,29,-16,-4,1027,3,12.52,0,0
2012-12-10 04:00:00,21,-16,-5,1027,3,15.65,0,0
2012-12-10 05:00:00,27,-16,-6,1028,4,1.79,0,0
2012-12-10 06:00:00,25,-15,-8,1028,2,0.89,0,0
2012-12-10 07:00:00,38,-16,-10,1029,2,1.78,0,0
2012-12-10 08:00:00,59,-13,-7,1030,3,3.13,0,0
2012-12-10 09:00:00,102,-13,-3,1030,3,6.26,0,0
2012-12-10 10:00:00,78,-14,-2,1030,3,8.05,0,0
2012-12-10 11:00:00,68,-15,-2,1030,3,9.84,0,0
2012-12-10 12:00:00,62,-15,-1,1030,4,1.79,0,0
2012-12-10 13:00:00,75,-14,-1,1029,4,3.58,0,0
2012-12-10 14:00:00,82,-13,-1,1029,4,6.71,0,0
2012-12-10 15:00:00,96,-13,-1,1029,4,8.5,0,0
2012-12-10 16:00:00,92,-13,-1,1029,4,10.29,0,0
2012-12-10 17:00:00,80,-13,-3,1030,2,0.89,0,0
2012-12-10 18:00:00,97,-13,-6,1030,2,1.78,0,0
2012-12-10 19:00:00,104,-12,-5,1031,2,2.67,0,0
2012-12-10 20:00:00,122,-11,-5,1031,4,0.89,0,0
2012-12-10 21:00:00,117,-11,-5,1032,1,0.89,0,0
2012-12-10 22:00:00,120,-11,-6,1032,1,1.34,0,0
2012-12-10 23:00:00,129,-10,-6,1032,1,1.79,0,0
2012-12-11 00:00:00,179,-11,-7,1032,1,2.68,0,0
2012-12-11 01:00:00,165,-11,-8,1032,1,3.13,0,0
2012-12-11 02:00:00,200,-13,-9,1032,1,3.58,0,0
2012-12-11 03:00:00,211,-11,-9,1032,1,4.03,0,0
2012-12-11 04:00:00,146,-12,-9,1032,1,4.48,0,0
2012-12-11 05:00:00,107,-12,-10,1032,2,0.89,0,0
2012-12-11 06:00:00,116,-12,-10,1033,3,1.79,0,0
2012-12-11 07:00:00,125,-12,-9,1033,2,1.79,0,0
2012-12-11 08:00:00,148,-11,-9,1034,3,1.79,0,0
2012-12-11 09:00:00,95,-9,-5,1035,3,4.92,0,0
2012-12-11 10:00:00,101,-9,-4,1035,3,8.05,0,0
2012-12-11 11:00:00,73,-10,-3,1034,3,9.84,0,0
2012-12-11 12:00:00,107,-10,-1,1034,3,11.63,0,0
2012-12-11 13:00:00,114,-12,0,1033,1,0.89,0,0
2012-12-11 14:00:00,115,-12,-1,1032,1,1.78,0,0
2012-12-11 15:00:00,111,-12,-1,1031,4,1.79,0,0
2012-12-11 16:00:00,122,-11,-1,1031,4,3.58,0,0
2012-12-11 17:00:00,167,-11,-3,1031,4,5.37,0,0
2012-12-11 18:00:00,179,-11,-4,1032,4,6.26,0,0
2012-12-11 19:00:00,146,-11,-4,1032,4,7.15,0,0
2012-12-11 20:00:00,146,-10,-4,1032,4,8.94,0,0
2012-12-11 21:00:00,139,-11,-6,1032,4,9.83,0,0
2012-12-11 22:00:00,126,-9,-5,1032,4,11.62,0,0
2012-12-11 23:00:00,151,-8,-5,1032,4,12.51,0,0
2012-12-12 00:00:00,154,-8,-5,1032,4,14.3,0,0
2012-12-12 01:00:00,142,-7,-5,1031,4,16.09,0,0
2012-12-12 02:00:00,140,-7,-5,1031,4,17.88,0,0
2012-12-12 03:00:00,180,-7,-5,1031,4,19.67,0,0
2012-12-12 04:00:00,205,-7,-5,1031,4,21.46,0,0
2012-12-12 05:00:00,200,-7,-5,1031,4,23.25,0,0
2012-12-12 06:00:00,184,-6,-5,1031,4,25.04,0,0
2012-12-12 07:00:00,172,-5,-4,1030,4,26.83,0,0
2012-12-12 08:00:00,149,-5,-4,1030,4,28.62,0,0
2012-12-12 09:00:00,154,-5,-4,1030,4,30.41,0,0
2012-12-12 10:00:00,121,-5,-4,1030,4,32.2,1,0
2012-12-12 11:00:00,187,-4,-3,1030,4,35.33,2,0
2012-12-12 12:00:00,139,-4,-3,1029,4,38.46,3,0
2012-12-12 13:00:00,111,-3,-2,1028,4,41.59,4,0
2012-12-12 14:00:00,110,-3,-2,1027,4,44.72,5,0
2012-12-12 15:00:00,121,-3,-2,1027,4,46.51,6,0
2012-12-12 16:00:00,284,-3,-2,1027,1,0.89,7,0
2012-12-12 17:00:00,277,-4,-2,1027,2,1.79,8,0
2012-12-12 18:00:00,289,-4,-2,1027,2,2.68,0,0
2012-12-12 19:00:00,281,-4,-2,1027,2,3.57,0,0
2012-12-12 20:00:00,277,-4,-3,1028,3,1.79,0,0
